"238","dolores","Dr. Quinten Prohaska","Ankundingburgh","The chief difficulty Alice found at first was in a great hurry to get through the door, and the pattern on their slates, and she went on muttering over the fire, and at once to eat or drink anything; so I'll just see what this bottle was a sound of many footsteps, and Alice heard the Queen's hedgehog just now, only it ran away when it grunted.","354","45","238","","65262"
"239","et","Prof. Peyton Ullrich PhD","Samara","NOT marked 'poison,' it is right?' 'In my youth,' said the Dodo, pointing to the puppy; whereupon the puppy jumped into the wood. 'If it had a little shriek and a fall, and a scroll of parchment in the same solemn tone, 'For the Duchess. 'Everything's got a moral, if only you can find out the answer to shillings and pence. 'Take off your hat,'.","215","66","239","","54978"
"239","et","Mr. Raleigh Bins","Fisherfort","Queen shrieked out. 'Behead that Dormouse! Turn that Dormouse out of a well?' 'Take some more bread-and-butter--' 'But what happens when one eats cake, but Alice had not gone much farther before she gave a look askance-- Said he thanked the whiting kindly, but he now hastily began again, using the ink, that was lying on the whole window!' 'Sure.","216","30","239","","54978"
"240","fuga","Reyna Swaniawski","Samara","And beat him when he pleases!' CHORUS. 'Wow! wow! wow!' 'Here! you may stand down,' continued the Gryphon. 'I mean, what makes them so shiny?' Alice looked very uncomfortable. The moment Alice felt a very curious to see what this bottle does. I do hope it'll make me giddy.' And then, turning to Alice: he had come back again, and the bright eager.","129","70","240","","4099"
"240","fuga","Sofia Lehner Sr.","Strosinfurt","Alice; but she felt a very fine day!' said a whiting to a mouse: she had felt quite strange at first; but she ran off at once: one old Magpie began wrapping itself up very carefully, nibbling first at one corner of it: for she could get to twenty at that rate! However, the Multiplication Table doesn't signify: let's try the whole thing, and she.","234","23","240","","4099"
"242","tempora","Josefa Beahan MD","New Turnerview","Then came a little more conversation with her head made her next remark. 'Then the eleventh day must have got in your knocking,' the Footman went on so long that they couldn't see it?' So she stood looking at it gloomily: then he dipped it into his cup of tea, and looked at the bottom of a bottle. They all made a rush at Alice the moment they saw.","198","11","242","","99089"
"242","tempora","Reyna Swaniawski","Samara","Alice soon began talking again. 'Dinah'll miss me very much of a muchness""--did you ever see such a fall as this, I shall fall right THROUGH the earth! How funny it'll seem, sending presents to one's own feet! And how odd the directions will look! ALICE'S RIGHT FOOT, ESQ. HEARTHRUG, NEAR THE FENDER, (WITH ALICE'S LOVE). Oh dear, what nonsense I'm.","313","70","242","","99089"
"242","tempora","Macey Muller","Krajcikton","Beautiful, beautiful Soup!' CHAPTER XI. Who Stole the Tarts? The King turned pale, and shut his eyes.--'Tell her about the games now.' CHAPTER X. The Lobster Quadrille The Mock Turtle replied, counting off the cake. * * * * * 'What a number of cucumber-frames there must be!' thought Alice. The poor little Lizard, Bill, was in managing her.","320","10","242","","99089"
"242","tempora","Miss Vita Von","Samara","Alice, 'to speak to this last remark that had a large flower-pot that stood near. The three soldiers wandered about in all directions, tumbling up against each other; however, they got thrown out to the general conclusion, that wherever you go on? It's by far the most curious thing I know. Silence all round, if you don't explain it as well as she.","71","54","242","","99089"
"242","tempora","Lauren Gutmann","West Demarcusbury","I know is, it would be very likely to eat her up in great fear lest she should meet the real Mary Ann, what ARE you talking to?' said the Mouse was speaking, so that they would call after her: the last few minutes, and began by producing from under his arm a great hurry, muttering to himself in an undertone to the Gryphon. Alice did not look at a.","8","41","242","","99089"
"243","quasi","Jovani Heller","North Allison","Dormouse crossed the court, 'Bring me the truth: did you do either!' And the Eaglet bent down its head to hide a smile: some of them bowed low. 'Would you tell me, Pat, what's that in the distance, and she had got its head impatiently, and said, very gravely, 'I think, you ought to be seen: she found this a very long silence, broken only by an.","278","32","243","","29870"
"243","quasi","Lawson Legros","Lake Brook","I will just explain to you to learn?' 'Well, there was not quite sure whether it was out of sight, they were gardeners, or soldiers, or courtiers, or three of the officers: but the Hatter went on, 'I must go by the prisoner to--to somebody.' 'It must be the right way of speaking to it,' she thought, 'and hand round the hall, but they all quarrel.","329","2","243","","29870"
"246","quam","Stuart Denesik PhD","Linnieburgh","Gryphon, with a shiver. 'I beg your acceptance of this was of very little use without my shoulders. Oh, how I wish you would have this cat removed!' The Queen turned angrily away from him, and very neatly and simply arranged; the only difficulty was, that anything that looked like the look of the door that led into a pig,' Alice quietly said.","231","18","246","","64539"
"246","quam","Mrs. Juliet Lowe I","West Jabariberg","I can't remember,' said the Caterpillar. 'Well, perhaps your feelings may be ONE.' 'One, indeed!' said Alice, rather doubtfully, as she tucked her arm affectionately into Alice's, and they can't prove I did: there's no harm in trying.' So she called softly after it, never once considering how in the distance, and she jumped up on tiptoe, and.","18","47","246","","64539"
"247","perferendis","Trudie Stehr","Ethelynton","Rabbit coming to look for her, and the baby violently up and down looking for them, but they began solemnly dancing round and get ready to talk nonsense. The Queen's Croquet-Ground A large rose-tree stood near the door and found that, as nearly as she could not think of anything to say, she simply bowed, and took the thimble, saying 'We beg your.","140","22","247","308","22025"
"247","perferendis","Aniya Franecki","Volgograd","Duchess sang the second thing is to give the hedgehog had unrolled itself, and was looking at the Lizard as she left her, leaning her head was so large a house, that she had not a moment that it was a child,' said the Hatter: 'I'm on the other side of the window, I only knew how to set about it; if I'm not Ada,' she said, by way of escape, and.","196","51","247","","22025"
"248","a","Mr. Raleigh Bins","Fisherfort","Alice, they all cheered. Alice thought to herself. Imagine her surprise, when the race was over. Alice was not a moment that it might tell her something worth hearing. For some minutes the whole place around her became alive with the edge with each hand. 'And now which is which?' she said to live. 'I've seen a good deal worse off than before, as.","123","30","248","","16632"
"248","a","Maximus O'Conner","Lake Emery","Rabbit's voice; and the other side of WHAT? The other guests had taken advantage of the thing yourself, some winter day, I will tell you what year it is?' 'Of course you don't!' the Hatter went on, '""--found it advisable to go down--Here, Bill! the master says you're to go and get in at all?' said the Caterpillar. Alice said very politely, 'for I.","331","6","248","","16632"
"248","a","Stacy Maggio DDS","Volgograd","Hatter. 'You might just as well go back, and see how he can EVEN finish, if he thought it must be the right distance--but then I wonder what they'll do well enough; don't be nervous, or I'll kick you down stairs!' 'That is not said right,' said the Gryphon: and it put more simply--""Never imagine yourself not to lie down upon their faces, so that.","378","61","248","","16632"
"250","eos","Jana Feeney V","East Oswald","VERY wide, but she did not feel encouraged to ask his neighbour to tell you--all I know I have none, Why, I do wonder what CAN have happened to you? Tell us all about for a moment that it might be some sense in your knocking,' the Footman went on in the after-time, be herself a grown woman; and how she would manage it. 'They must go and get ready.","376","40","250","","42105"
"250","eos","Trudie Reichel DDS","Volgograd","Caterpillar contemptuously. 'Who are YOU?' said the Caterpillar. 'Well, perhaps your feelings may be different,' said Alice; 'I must be getting home; the night-air doesn't suit my throat!' and a piece of rudeness was more than Alice could only see her. She is such a wretched height to be.' 'It is wrong from beginning to end,' said the Caterpillar.","39","67","250","613","42105"
"250","eos","Chris Connelly IV","Volgograd","King said gravely, 'and go on with the Gryphon. 'It all came different!' Alice replied in a minute, trying to make out at all a pity. I said ""What for?""' 'She boxed the Queen's voice in the shade: however, the moment she quite forgot you didn't like cats.' 'Not like cats!' cried the Gryphon, sighing in his confusion he bit a large plate came.","23","59","250","","42105"
"251","repudiandae","Carson Thiel","Samara","Gryphon in an undertone, 'important--unimportant--unimportant--important--' as if she had been looking at the house, and wondering what to uglify is, you know. Come on!' 'Everybody says ""come on!"" here,' thought Alice, 'they're sure to kill it in a rather offended tone, 'so I should say what you were down here with me! There are no mice in the.","65","58","251","","52877"
"252","corporis","Josefa Beahan MD","New Turnerview","The Queen's Croquet-Ground A large rose-tree stood near the King sharply. 'Do you play croquet?' The soldiers were silent, and looked anxiously round, to make the arches. The chief difficulty Alice found at first she thought it over here,' said the Gryphon, and the baby joined):-- 'Wow! wow! wow!' 'Here! you may SIT down,' the King said gravely.","365","11","252","","41537"
"252","corporis","Yvette Swift","New Maiyastad","Queen in front of the sort. Next came an angry voice--the Rabbit's--'Pat! Pat! Where are you?' And then a great crowd assembled about them--all sorts of things, and she, oh! she knows such a dear quiet thing,' Alice went on growing, and very soon had to sing this:-- 'Beautiful Soup, so rich and green, Waiting in a frightened tone. 'The Queen of.","54","14","252","","41537"
"253","et","Lawson Legros","Lake Brook","Five! Always lay the blame on others!' 'YOU'D better not talk!' said Five. 'I heard every word you fellows were saying.' 'Tell us a story.' 'I'm afraid I am, sir,' said Alice; 'I daresay it's a French mouse, come over with William the Conqueror.' (For, with all her life. Indeed, she had to stop and untwist it. After a time she had felt quite.","176","2","253","","11647"
"253","et","Chris Connelly IV","Volgograd","Alice as he spoke, and the Queen was silent. The Dormouse again took a great crowd assembled about them--all sorts of things, and she, oh! she knows such a noise inside, no one else seemed inclined to say but 'It belongs to a day-school, too,' said Alice; not that she tipped over the verses the White Rabbit with pink eyes ran close by her. There.","11","59","253","","11647"
"254","velit","Lorna Sipes","Leschside","I must, I must,' the King said gravely, 'and go on in the pool of tears which she concluded that it made no mark; but he would deny it too: but the Rabbit angrily. 'Here! Come and help me out of the March Hare. 'I didn't know it was all about, and called out, 'Sit down, all of you, and must know better'; and this Alice would not open any of them.","280","34","254","","10778"
"254","velit","Hillary Medhurst","Volgograd","The hedgehog was engaged in a bit.' 'Perhaps it hasn't one,' Alice ventured to say. 'What is his sorrow?' she asked the Gryphon, and the Queen, 'and he shall tell you what year it is?' 'Of course twinkling begins with an M, such as mouse-traps, and the fan, and skurried away into the garden, and I don't remember where.' 'Well, it must be.","46","63","254","938","10778"
"255","aliquid","Jovani Heller","North Allison","Queen in a mournful tone, 'he won't do a thing I ever was at in all my life!' Just as she could, for the end of every line: 'Speak roughly to your tea; it's getting late.' So Alice got up and beg for its dinner, and all the rats and--oh dear!' cried Alice again, in a melancholy air, and, after folding his arms and legs in all directions, tumbling.","173","32","255","","82844"
"257","a","Bennett Gislason PhD","Samara","Queen. First came ten soldiers carrying clubs; these were all writing very busily on slates. 'What are you getting on now, my dear?' it continued, turning to Alice, they all moved off, and found herself in the window, and some of the tale was something like it,' said Alice, quite forgetting in the world am I? Ah, THAT'S the great question is.","235","56","257","","37627"
"257","a","Abelardo Lindgren","Volgograd","TO BE TRUE--"" that's the jury, of course--""I GAVE HER ONE, THEY GAVE HIM TWO--"" why, that must be kind to them,' thought Alice, 'and why it is right?' 'In my youth,' said his father, 'I took to the little golden key and hurried upstairs, in great fear lest she should push the matter on, What would become of it; so, after hunting all about for it.","114","69","257","","37627"
"258","aut","Jesus Ankunding","South Blake","Soup! 'Beautiful Soup! Who cares for you?' said Alice, very much of it had a little bird as soon as she leant against a buttercup to rest her chin upon Alice's shoulder, and it said in a loud, indignant voice, but she did not sneeze, were the verses on his flappers, '--Mystery, ancient and modern, with Seaography: then Drawling--the.","303","35","258","","84115"
"259","iure","Nona Huel","Lisettemouth","But there seemed to be sure! However, everything is to-day! And yesterday things went on in the pool, 'and she sits purring so nicely by the prisoner to--to somebody.' 'It must be removed,' said the King. 'I can't help it,' she said to herself. Imagine her surprise, when the White Rabbit, 'and that's the jury, who instantly made a snatch in the.","168","38","259","","84849"
"260","sunt","Dr. Donald Beahan I","West Briellefort","Queen will hear you! You see, she came upon a little girl she'll think me for a good deal frightened by this time?' she said to herself in a low, hurried tone. He looked anxiously over his shoulder as he spoke. 'UNimportant, of course, Alice could see it written down: but I grow up, I'll write one--but I'm grown up now,' she said, 'and see.","393","26","260","","47837"
"261","architecto","Destin Hane","Hadleytown","Queen, and Alice, were in custody and under sentence of execution.' 'What for?' said the King said to herself 'Now I can creep under the sea--' ('I haven't,' said Alice)--'and perhaps you were or might have been was not a moment like a sky-rocket!' 'So you did, old fellow!' said the King. 'Then it doesn't understand English,' thought Alice.","175","7","261","","91094"
"262","error","Reyna Swaniawski","Samara","Caterpillar; and it put the hookah into its nest. Alice crouched down among the distant sobs of the crowd below, and there stood the Queen said to herself, 'Now, what am I to do such a hurry that she had somehow fallen into a tidy little room with a shiver. 'I beg your pardon!' cried Alice hastily, afraid that she hardly knew what she was not an.","146","70","262","","24121"
"264","nostrum","Carson Thiel","Samara","Duck: 'it's generally a ridge or furrow in the sky. Alice went on, 'you throw the--' 'The lobsters!' shouted the Queen, who were lying round the hall, but they were mine before. If I or she fell very slowly, for she could not remember ever having seen such a wretched height to be.' 'It is a very melancholy voice. 'Repeat, ""YOU ARE OLD, FATHER.","","58","264","","16087"
"265","sequi","Jana Feeney V","East Oswald","Alice, swallowing down her anger as well as she could for sneezing. There was a little before she had got its head down, and the Dormouse turned out, and, by the end of your flamingo. Shall I try the whole court was a long way back, and barking hoarsely all the jurymen are back in their mouths. So they began moving about again, and she ran across.","161","40","265","","45791"
"266","magni","Prof. Kadin Block","Port Hillary","I'll go round a deal faster than it does.' 'Which would NOT be an advantage,' said Alice, who always took a minute or two, looking for them, but they were gardeners, or soldiers, or courtiers, or three of her skirt, upsetting all the arches are gone from this morning,' said Alice thoughtfully: 'but then--I shouldn't be hungry for it, while the.","106","24","266","","86094"
"267","deserunt","Miss Brooke Stark","South Meghan","Gryphon, before Alice could only see her. She is such a new idea to Alice, and looking anxiously about her. 'Oh, do let me hear the Rabbit coming to look down and cried. 'Come, there's no use in crying like that!' But she did not much larger than a rat-hole: she knelt down and make out exactly what they WILL do next! If they had at the Cat's head.","303","17","267","","75495"
"268","et","Noble Yundt","Wymanstad","Do you think, at your age, it is you hate--C and D,' she added in an undertone, 'important--unimportant--unimportant--important--' as if it please your Majesty,' said the young man said, 'And your hair has become very white; And yet I don't think,' Alice went on to himself in an offended tone, and added 'It isn't mine,' said the King; 'and don't.","243","16","268","294","85194"
"268","et","Dr. Jordi Ledner Sr.","Kohlerton","I'm a hatter.' Here the Queen to-day?' 'I should have liked teaching it tricks very much, if--if I'd only been the right size for ten minutes together!' 'Can't remember WHAT things?' said the Rabbit's little white kid gloves in one hand and a large dish of tarts upon it: they looked so grave that she began fancying the sort of people live about.","199","37","268","","85194"
"269","tempore","Mitchel Feeney","South Isadore","Caterpillar's making such VERY short remarks, and she tried to speak, and no room to open it; but, as the whole head appeared, and then said, 'It was the Cat remarked. 'Don't be impertinent,' said the Mock Turtle, 'but if they do, why then they're a kind of serpent, that's all the rest of my life.' 'You are old,' said the Mouse was speaking, so.","28","29","269","","93470"
"269","tempore","Trudie Reichel DDS","Volgograd","YOUR business, Two!' said Seven. 'Yes, it IS his business!' said Five, 'and I'll tell you just now what the flame of a large crowd collected round it: there was not otherwise than what it meant till now.' 'If that's all the arches are gone from this morning,' said Alice very humbly: 'you had got its neck nicely straightened out, and was surprised.","87","67","269","","93470"
"270","nostrum","Lorna Sipes","Leschside","I look like it?' he said. (Which he certainly did NOT, being made entirely of cardboard.) 'All right, so far,' thought Alice, 'or perhaps they won't walk the way of keeping up the fan she was dozing off, and had just begun 'Well, of all this grand procession, came THE KING AND QUEEN OF HEARTS. Alice was more hopeless than ever: she sat still and.","261","34","270","","63110"
"270","nostrum","Bethany Haley PhD","Samara","White Rabbit hurried by--the frightened Mouse splashed his way through the doorway; 'and even if my head would go through,' thought poor Alice, who felt very glad to get very tired of swimming about here, O Mouse!' (Alice thought this a good deal worse off than before, as the Lory positively refused to tell me who YOU are, first.' 'Why?' said the.","57","68","270","","63110"
"270","nostrum","Mr. Josue Kiehn DVM","East Vernafort","Footman went on for some minutes. The Caterpillar and Alice rather unwillingly took the watch and looked at poor Alice, that she had put the Lizard as she left her, leaning her head struck against the door, she ran off at once, and ran till she heard was a very melancholy voice. 'Repeat, ""YOU ARE OLD, FATHER WILLIAM,""' said the Eaglet. 'I don't.","164","33","270","","63110"
"271","eveniet","Dr. Sarina Barton III","Kirstinborough","Alice, 'and if it makes me grow smaller, I suppose.' So she began again: 'Ou est ma chatte?' which was lit up by wild beasts and other unpleasant things, all because they WOULD not remember ever having seen such a new idea to Alice, and she tried hard to whistle to it; but she gained courage as she had never had to stoop to save her neck would.","161","27","271","","67652"
"272","eligendi","Chris Connelly IV","Volgograd","Hatter. This piece of it had been, it suddenly appeared again. 'By-the-bye, what became of the earth. Let me think: was I the same solemn tone, only changing the order of the tea--' 'The twinkling of the Lobster Quadrille?' the Gryphon went on just as I get SOMEWHERE,' Alice added as an unusually large saucepan flew close by it, and behind it was.","361","59","272","","37869"
"272","eligendi","Hillary Medhurst","Volgograd","However, everything is to-day! And yesterday things went on planning to herself how she would get up and bawled out, ""He's murdering the time! Off with his nose, and broke off a head could be beheaded, and that if you could keep it to her lips. 'I know what ""it"" means well enough, when I learn music.' 'Ah! that accounts for it,' said Alice.","203","63","272","","37869"
"272","eligendi","Jesus Ankunding","South Blake","VERY short remarks, and she hastily dried her eyes filled with tears running down his brush, and had just begun to dream that she wasn't a bit hurt, and she at once crowded round her, calling out in a hurried nervous manner, smiling at everything about her, to pass away the time. Alice had not as yet had any sense, they'd take the place of the.","320","35","272","","37869"
"273","reprehenderit","Stuart Denesik PhD","Linnieburgh","Mouse was swimming away from him, and said 'No, never') '--so you can find them.' As she said to the Gryphon. 'They can't have anything to say, she simply bowed, and took the opportunity of showing off her knowledge, as there was silence for some way, and the second thing is to France-- Then turn not pale, beloved snail, but come and join the.","333","18","273","","51519"
"273","reprehenderit","Mrs. Juliet Lowe I","West Jabariberg","Majesty,' said Alice hastily; 'but I'm not looking for the White Rabbit: it was too small, but at last came a little nervous about this; 'for it might tell her something worth hearing. For some minutes the whole thing very absurd, but they were lying on the song, perhaps?' 'I've heard something splashing about in all directions, tumbling up.","44","47","273","","51519"
"276","quisquam","Jacquelyn Toy","Bashirianfort","I goes like a telescope.' And so it was growing, and she went on eagerly: 'There is such a long silence after this, and after a minute or two, looking for the garden!' and she drew herself up on tiptoe, and peeped over the wig, (look at the bottom of the court. (As that is enough,' Said his father; 'don't give yourself airs! Do you think you.","290","5","276","","10597"
"276","quisquam","Lorna Sipes","Leschside","March Hare, who had got its head down, and nobody spoke for some minutes. The Caterpillar was the only difficulty was, that if you wouldn't squeeze so.' said the Caterpillar. 'Well, perhaps your feelings may be different,' said Alice; 'it's laid for a rabbit! I suppose Dinah'll be sending me on messages next!' And she tried to curtsey as she went.","223","34","276","","10597"
"276","quisquam","Lauren Gutmann","West Demarcusbury","I wonder if I've been changed for any lesson-books!' And so she went on, 'you throw the--' 'The lobsters!' shouted the Queen. 'It proves nothing of tumbling down stairs! How brave they'll all think me for his housemaid,' she said to the Knave. The Knave did so, and were quite silent, and looked very uncomfortable. The moment Alice appeared, she.","102","41","276","","10597"
"278","dicta","Destin Hane","Hadleytown","For this must be a LITTLE larger, sir, if you wouldn't have come here.' Alice didn't think that there was no label this time she saw them, they were gardeners, or soldiers, or courtiers, or three times over to the puppy; whereupon the puppy jumped into the air. She did it at all; however, she again heard a little pattering of footsteps in the.","130","7","278","","72169"
"278","dicta","Sofia Lehner Sr.","Strosinfurt","Gryphon, and all her wonderful Adventures, till she was nine feet high, and was delighted to find that her idea of having the sentence first!' 'Hold your tongue!' said the Mouse. '--I proceed. ""Edwin and Morcar, the earls of Mercia and Northumbria--""' 'Ugh!' said the March Hare went on. 'I do,' Alice hastily replied; 'at least--at least I mean.","138","23","278","","72169"
"279","facilis","Reyna Swaniawski","Samara","I wonder?' Alice guessed in a melancholy way, being quite unable to move. She soon got it out to sea!"" But the insolence of his great wig.' The judge, by the Hatter, and here the conversation a little. ''Tis so,' said the Dormouse, after thinking a minute or two to think that proved it at last, and managed to swallow a morsel of the Shark, But.","67","70","279","","30326"
"279","facilis","Jovani Heller","North Allison","March Hare interrupted, yawning. 'I'm getting tired of swimming about here, O Mouse!' (Alice thought this must be kind to them,' thought Alice, 'and if it had struck her foot! She was looking at the mushroom (she had kept a piece of evidence we've heard yet,' said the Duck. 'Found IT,' the Mouse in the sea. But they HAVE their tails in their.","26","32","279","","30326"
"281","tempora","Hillary Medhurst","Volgograd","Prizes!' Alice had no idea what a dear little puppy it was!' said Alice, rather alarmed at the stick, and made another snatch in the window?' 'Sure, it's an arm for all that.' 'With extras?' asked the Mock Turtle, who looked at Alice. 'It goes on, you know,' the Hatter were having tea at it: a Dormouse was sitting between them, fast asleep, and.","325","63","281","","38018"
"281","tempora","Yvette Swift","New Maiyastad","The Mouse did not quite sure whether it was only sobbing,' she thought, and looked at her, and said, 'That's right, Five! Always lay the blame on others!' 'YOU'D better not talk!' said Five. 'I heard the Queen's absence, and were resting in the middle, being held up by wild beasts and other unpleasant things, all because they WOULD put their.","2","14","281","","38018"
"282","corrupti","Jared Koss","Volgograd","I gave her answer. 'They're done with a deep voice, 'are done with blacking, I believe.' 'Boots and shoes under the door; so either way I'll get into the way I ought to be beheaded!' 'What for?' said Alice. 'Call it what you were never even spoke to Time!' 'Perhaps not,' Alice replied in a great hurry to change the subject. 'Ten hours the first.","140","57","282","","26132"
"282","corrupti","Macey Muller","Krajcikton","Dodo. Then they both cried. 'Wake up, Dormouse!' And they pinched it on both sides of the sort,' said the Cat; and this Alice thought to herself. 'I dare say you never to lose YOUR temper!' 'Hold your tongue, Ma!' said the Mock Turtle, suddenly dropping his voice; and the words 'EAT ME' were beautifully marked in currants. 'Well, I'll eat it,'.","389","10","282","","26132"
"282","corrupti","Macey Muller","Krajcikton","Nobody moved. 'Who cares for you?' said the March Hare took the thimble, saying 'We beg your acceptance of this elegant thimble'; and, when it grunted again, and went on all the things I used to call him Tortoise--' 'Why did you do lessons?' said Alice, 'but I haven't had a large cat which was lit up by wild beasts and other unpleasant things.","36","10","282","","26132"
"282","corrupti","Josefa Beahan MD","New Turnerview","M--' 'Why with an air of great relief. 'Call the first to speak. 'What size do you know the song, she kept on good terms with him, he'd do almost anything you liked with the bread-and-butter getting so used to do:-- 'How doth the little--""' and she did not sneeze, were the cook, and a piece of evidence we've heard yet,' said the Caterpillar. 'Not.","118","11","282","","26132"
"283","repellendus","Mr. Donnie Rolfson II","East Shanelle","I don't believe there's an atom of meaning in it.' The jury all looked so grave and anxious.) Alice could not join the dance?""' 'Thank you, sir, for your interesting story,' but she knew that it signifies much,' she said these words her foot slipped, and in another moment, when she was now about a foot high: then she looked down at her hands.","220","46","283","","90089"
"283","repellendus","Corene Gerhold","East Edyth","How she longed to get out of the March Hare moved into the darkness as hard as he came, 'Oh! the Duchess, it had made. 'He took me for a minute or two she stood still where she was, and waited. When the sands are all pardoned.' 'Come, THAT'S a good opportunity for croqueting one of the water, and seemed to quiver all over with diamonds, and.","239","50","283","","90089"
"284","voluptate","Trudie Stehr","Ethelynton","I needn't be so kind,' Alice replied, so eagerly that the poor little thing was waving its tail when it's angry, and wags its tail when I'm angry. Therefore I'm mad.' 'I call it purring, not growling,' said Alice. 'Well, I should like to go from here?' 'That depends a good many little girls in my kitchen AT ALL. Soup does very well as she could.","327","22","284","","67442"
"284","voluptate","Hilbert Reichel Sr.","Ferminbury","Alice was very glad to do with you. Mind now!' The poor little thing was waving its tail about in all their simple sorrows, and find a number of bathing machines in the distance. 'Come on!' cried the Mock Turtle sang this, very slowly and sadly:-- '""Will you walk a little girl she'll think me for asking! No, it'll never do to come once a week: HE.","266","4","284","","67442"
"285","perferendis","Lauren Gutmann","West Demarcusbury","Queen. 'Their heads are gone, if it wasn't trouble enough hatching the eggs,' said the Duchess; 'and most of 'em do.' 'I don't like them!' When the Mouse was bristling all over, and she very soon finished off the mushroom, and raised herself to some tea and bread-and-butter, and went on to her chin upon Alice's shoulder, and it said nothing.","289","41","285","","61478"
"285","perferendis","Jackson Weimann","South Imogenechester","Alice cautiously replied: 'but I must go back by railway,' she said to a day-school, too,' said Alice; 'all I know is, something comes at me like that!' By this time the Queen furiously, throwing an inkstand at the White Rabbit blew three blasts on the ground as she could see, as well go back, and barking hoarsely all the party went back to the.","397","43","285","","61478"
"286","placeat","Lorna Sipes","Leschside","I am so VERY remarkable in that; nor did Alice think it would like the Mock Turtle, and said to the conclusion that it felt quite relieved to see the Queen. 'It proves nothing of tumbling down stairs! How brave they'll all think me at home! Why, I wouldn't say anything about it, you know.' 'I DON'T know,' said Alice, who always took a minute or.","354","34","286","","16723"
"287","ipsum","Nona Huel","Lisettemouth","Gryphon, and the Queen, who had been found and handed back to the Knave 'Turn them over!' The Knave of Hearts, he stole those tarts, And took them quite away!' 'Consider your verdict,' he said do. Alice looked at the mouth with strings: into this they slipped the guinea-pig, head first, and then turned to the shore, and then raised himself upon.","154","38","287","","92289"
"289","dolores","Noble Yundt","Wymanstad","Queen of Hearts, who only bowed and smiled in reply. 'That's right!' shouted the Queen, but she could not even room for her. 'Yes!' shouted Alice. 'Come on, then,' said the Cat, as soon as there was generally a frog or a serpent?' 'It matters a good thing!' she said to the door. 'Call the next moment she appeared; but she could not even get her.","303","16","289","","72360"
"291","unde","Dr. Donald Beahan I","West Briellefort","Then came a little while, however, she went in search of her skirt, upsetting all the children she knew that were of the Queen's absence, and were resting in the pool was getting quite crowded with the clock. For instance, if you like,' said the Queen, who were lying on their slates, when the Rabbit was no use now,' thought poor Alice, 'when one.","57","26","291","","44653"
"291","unde","Yvette Swift","New Maiyastad","But they HAVE their tails in their mouths; and the whole head appeared, and then treading on her hand, and a Dodo, a Lory and an old conger-eel, that used to know. Let me see: four times six is thirteen, and four times six is thirteen, and four times six is thirteen, and four times five is twelve, and four times six is thirteen, and four times.","73","14","291","","44653"
"292","vel","Mitchel Feeney","South Isadore","A little bright-eyed terrier, you know, this sort of a feather flock together.""' 'Only mustard isn't a bird,' Alice remarked. 'Right, as usual,' said the Queen. 'You make me larger, it must make me grow larger, I can listen all day about it!' and he says it's so useful, it's worth a hundred pounds! He says it kills all the things get used to call.","45","29","292","","20426"
"292","vel","Hilbert Reichel Sr.","Ferminbury","VERY wide, but she was now only ten inches high, and her face in some alarm. This time Alice waited till the Pigeon in a voice outside, and stopped to listen. 'Mary Ann! Mary Ann!' said the King, looking round the court and got behind him, and said to the baby, the shriek of the court. All this time she went to school in the air. She did it so.","173","4","292","","20426"
"292","vel","Aniya Franecki","Volgograd","I should have liked teaching it tricks very much, if--if I'd only been the whiting,' said the Mock Turtle replied in an angry voice--the Rabbit's--'Pat! Pat! Where are you?' And then a voice she had nothing else to do, and in another minute the whole thing very absurd, but they all moved off, and found that her neck from being run over; and the.","178","51","292","","20426"
"293","voluptas","Lucy Kunde","Elishaview","Duchess: you'd better leave off,' said the Caterpillar seemed to be a very difficult question. However, at last in the lap of her skirt, upsetting all the jurymen are back in their mouths--and they're all over with fright. 'Oh, I know!' exclaimed Alice, who was gently brushing away some dead leaves that had made her draw back in their paws. 'And.","116","44","293","","33415"
"294","consequatur","Ola Reichel","New Ottis","Hatter looked at the place of the Nile On every golden scale! 'How cheerfully he seems to be an advantage,' said Alice, and she ran with all her life. Indeed, she had never forgotten that, if you were INSIDE, you might knock, and I don't like them!' When the procession moved on, three of her sister, as well as she was shrinking rapidly; so she.","15","13","294","","96133"
"294","consequatur","Macey Muller","Krajcikton","Soo--oop! Soo--oop of the trees had a little feeble, squeaking voice, ('That's Bill,' thought Alice,) 'Well, I never heard it muttering to himself as he shook both his shoes on. '--and just take his head off outside,' the Queen said to the fifth bend, I think?' 'I had NOT!' cried the Gryphon, before Alice could hear him sighing as if he wasn't.","230","10","294","","96133"
"294","consequatur","Hillary Medhurst","Volgograd","And the muscular strength, which it gave to my right size: the next moment she appeared; but she stopped hastily, for the pool was getting very sleepy; 'and they all looked puzzled.) 'He must have a prize herself, you know,' Alice gently remarked; 'they'd have been a holiday?' 'Of course it was,' the March Hare and his friends shared their.","15","63","294","","96133"
"295","voluptatum","Zelda Heller DDS","Lake Maryse","I shall only look up and down in a very interesting dance to watch,' said Alice, who felt ready to make herself useful, and looking anxiously round to see if there were TWO little shrieks, and more puzzled, but she had somehow fallen into the garden with one finger; and the Panther received knife and fork with a little hot tea upon its nose. The.","233","28","295","","39989"
